video_id,label,frames,label_id,shape,format
61805,Zooming Out With Full Hand,37,25,"(100, 176)",JPEG
61806,Shaking Hand,37,9,"(100, 176)",JPEG
61807,Zooming In With Full Hand,37,23,"(100, 176)",JPEG
61809,Zooming Out With Full Hand,37,25,"(100, 132)",JPEG
61811,Rolling Hand Forward,37,8,"(100, 176)",JPEG
61813,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
61814,Swiping Right,37,17,"(100, 176)",JPEG
61821,Swiping Down,37,15,"(100, 176)",JPEG
61824,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
61825,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
61827,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
61828,Turning Hand Clockwise,37,21,"(100, 132)",JPEG
61832,Doing other things,37,0,"(100, 176)",JPEG
61836,Swiping Down,37,15,"(100, 176)",JPEG
61839,Rolling Hand Backward,37,7,"(100, 132)",JPEG
61843,Zooming Out With Full Hand,37,25,"(100, 176)",JPEG
61845,Stop Sign,37,14,"(100, 176)",JPEG
61846,Rolling Hand Backward,37,7,"(100, 176)",JPEG
61850,Pulling Hand In,37,3,"(100, 176)",JPEG
61855,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
61860,Zooming In With Full Hand,37,23,"(100, 176)",JPEG
61861,Pushing Hand Away,37,5,"(100, 176)",JPEG
61867,Shaking Hand,37,9,"(100, 132)",JPEG
61868,Swiping Right,37,17,"(100, 176)",JPEG
61872,Doing other things,37,0,"(100, 176)",JPEG
61873,Rolling Hand Backward,37,7,"(100, 176)",JPEG
61874,Rolling Hand Backward,37,7,"(100, 176)",JPEG
61875,Thumb Down,37,19,"(100, 176)",JPEG
61883,Rolling Hand Backward,37,7,"(100, 176)",JPEG
61890,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
61891,Swiping Left,37,16,"(100, 176)",JPEG
61892,No gesture,37,2,"(100, 176)",JPEG
61893,Shaking Hand,37,9,"(100, 176)",JPEG
61894,Pushing Two Fingers Away,37,6,"(100, 176)",JPEG
61895,Thumb Down,37,19,"(100, 176)",JPEG
61899,Thumb Up,37,20,"(100, 176)",JPEG
61907,Thumb Up,37,20,"(100, 176)",JPEG
61910,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
61913,Pushing Two Fingers Away,37,6,"(100, 176)",JPEG
61915,Pushing Hand Away,37,5,"(100, 176)",JPEG
61917,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
61920,Pulling Two Fingers In,37,4,"(100, 176)",JPEG
61921,Shaking Hand,37,9,"(100, 176)",JPEG
61922,Rolling Hand Backward,37,7,"(100, 176)",JPEG
61925,Swiping Left,37,16,"(100, 176)",JPEG
61928,Swiping Down,37,15,"(100, 176)",JPEG
61933,Pulling Hand In,37,3,"(100, 176)",JPEG
61938,Pulling Two Fingers In,37,4,"(100, 132)",JPEG
61942,Pulling Two Fingers In,37,4,"(100, 176)",JPEG
61946,Pulling Hand In,37,3,"(100, 176)",JPEG
61947,Swiping Left,37,16,"(100, 176)",JPEG
61954,Shaking Hand,37,9,"(100, 176)",JPEG
61956,Rolling Hand Backward,37,7,"(100, 176)",JPEG
61961,Pulling Hand In,37,3,"(100, 176)",JPEG
61965,Doing other things,37,0,"(100, 176)",JPEG
61981,Turning Hand Counterclockwise,37,22,"(100, 176)",JPEG
61983,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
61984,Drumming Fingers,37,1,"(100, 176)",JPEG
61987,Pulling Hand In,37,3,"(100, 176)",JPEG
61988,Swiping Right,37,17,"(100, 176)",JPEG
61989,Pushing Two Fingers Away,37,6,"(100, 176)",JPEG
61990,Stop Sign,37,14,"(100, 176)",JPEG
61995,Pushing Hand Away,37,5,"(100, 176)",JPEG
62000,Zooming In With Full Hand,37,23,"(100, 176)",JPEG
62002,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
62004,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
62005,Turning Hand Counterclockwise,37,22,"(100, 176)",JPEG
62006,No gesture,37,2,"(100, 176)",JPEG
62008,Turning Hand Counterclockwise,37,22,"(100, 176)",JPEG
62012,Thumb Up,37,20,"(100, 176)",JPEG
62013,Swiping Right,37,17,"(100, 132)",JPEG
62016,Swiping Down,37,15,"(100, 176)",JPEG
62017,Zooming In With Full Hand,37,23,"(100, 176)",JPEG
62019,Drumming Fingers,37,1,"(100, 176)",JPEG
62021,Shaking Hand,37,9,"(100, 132)",JPEG
62023,Pushing Hand Away,37,5,"(100, 176)",JPEG
62026,Turning Hand Counterclockwise,37,22,"(100, 132)",JPEG
62029,Shaking Hand,37,9,"(100, 176)",JPEG
62034,Doing other things,37,0,"(100, 176)",JPEG
62036,Doing other things,37,0,"(100, 176)",JPEG
62037,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
62038,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
62039,Zooming Out With Full Hand,37,25,"(100, 176)",JPEG
62041,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
62044,Doing other things,37,0,"(100, 176)",JPEG
62047,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
62050,Shaking Hand,37,9,"(100, 132)",JPEG
62056,Swiping Down,37,15,"(100, 176)",JPEG
62058,Swiping Down,37,15,"(100, 176)",JPEG
62059,Zooming Out With Full Hand,37,25,"(100, 176)",JPEG
62061,Zooming Out With Full Hand,37,25,"(100, 176)",JPEG
62062,Thumb Up,37,20,"(100, 176)",JPEG
62069,Zooming In With Full Hand,37,23,"(100, 176)",JPEG
62071,Thumb Down,37,19,"(100, 176)",JPEG
62081,Swiping Right,37,17,"(100, 176)",JPEG
62084,Pulling Two Fingers In,37,4,"(100, 176)",JPEG
62085,Doing other things,37,0,"(100, 176)",JPEG
62088,Shaking Hand,37,9,"(100, 176)",JPEG
62091,Swiping Left,37,16,"(100, 176)",JPEG
62092,Pushing Two Fingers Away,37,6,"(100, 132)",JPEG
62096,Pushing Hand Away,37,5,"(100, 176)",JPEG
62097,Shaking Hand,37,9,"(100, 132)",JPEG
62102,Swiping Right,37,17,"(100, 176)",JPEG
62104,No gesture,37,2,"(100, 176)",JPEG
62112,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
62117,Swiping Left,37,16,"(100, 132)",JPEG
62119,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
62121,Zooming Out With Two Fingers,37,26,"(100, 132)",JPEG
62122,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
62126,Rolling Hand Forward,37,8,"(100, 176)",JPEG
62127,Doing other things,37,0,"(100, 176)",JPEG
62128,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
62138,Swiping Left,37,16,"(100, 176)",JPEG
62139,Turning Hand Counterclockwise,37,22,"(100, 176)",JPEG
62141,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
62143,Swiping Down,37,15,"(100, 176)",JPEG
62148,Shaking Hand,37,9,"(100, 176)",JPEG
62151,Rolling Hand Forward,37,8,"(100, 176)",JPEG
62152,Shaking Hand,37,9,"(100, 176)",JPEG
62153,Turning Hand Counterclockwise,37,22,"(100, 176)",JPEG
62155,Doing other things,37,0,"(100, 176)",JPEG
62156,Zooming In With Full Hand,37,23,"(100, 176)",JPEG
62157,Pushing Hand Away,37,5,"(100, 176)",JPEG
62160,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
62164,Pushing Two Fingers Away,37,6,"(100, 132)",JPEG
62165,Swiping Down,37,15,"(100, 176)",JPEG
62169,Swiping Right,37,17,"(100, 176)",JPEG
62170,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
62171,No gesture,37,2,"(100, 176)",JPEG
62172,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
62174,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
62175,Thumb Down,37,19,"(100, 176)",JPEG
62177,Stop Sign,37,14,"(100, 176)",JPEG
62180,Pushing Two Fingers Away,37,6,"(100, 176)",JPEG
62184,Doing other things,37,0,"(100, 132)",JPEG
62185,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
62186,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
62190,Rolling Hand Forward,37,8,"(100, 176)",JPEG
62196,Doing other things,37,0,"(100, 176)",JPEG
62198,Swiping Down,37,15,"(100, 176)",JPEG
62200,Thumb Up,37,20,"(100, 176)",JPEG
62201,Turning Hand Counterclockwise,37,22,"(100, 176)",JPEG
62205,Rolling Hand Forward,37,8,"(100, 176)",JPEG
62207,Rolling Hand Forward,37,8,"(100, 176)",JPEG
62208,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
62209,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
62210,Thumb Down,37,19,"(100, 176)",JPEG
62212,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
62213,Pulling Two Fingers In,37,4,"(100, 176)",JPEG
62215,Zooming In With Full Hand,37,23,"(100, 176)",JPEG
62220,Thumb Down,37,19,"(100, 176)",JPEG
62221,Doing other things,37,0,"(100, 176)",JPEG
62222,Doing other things,37,0,"(100, 176)",JPEG
62223,Drumming Fingers,37,1,"(100, 132)",JPEG
62227,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
62229,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
62231,Stop Sign,37,14,"(100, 176)",JPEG
62234,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
62239,Doing other things,37,0,"(100, 132)",JPEG
62241,Pulling Hand In,37,3,"(100, 176)",JPEG
62242,Zooming In With Full Hand,37,23,"(100, 176)",JPEG
62244,Pushing Two Fingers Away,37,6,"(100, 176)",JPEG
62245,Swiping Left,37,16,"(100, 176)",JPEG
62246,Swiping Left,37,16,"(100, 176)",JPEG
62247,Stop Sign,37,14,"(100, 176)",JPEG
62250,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
62252,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
62256,Swiping Down,37,15,"(100, 176)",JPEG
62260,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
62264,Drumming Fingers,37,1,"(100, 176)",JPEG
62266,Drumming Fingers,37,1,"(100, 176)",JPEG
62267,Zooming Out With Full Hand,37,25,"(100, 176)",JPEG
62268,Thumb Down,37,19,"(100, 176)",JPEG
62271,Shaking Hand,37,9,"(100, 176)",JPEG
62274,No gesture,37,2,"(100, 176)",JPEG
62276,Zooming Out With Full Hand,37,25,"(100, 132)",JPEG
62277,Doing other things,37,0,"(100, 176)",JPEG
62279,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
62283,Pushing Hand Away,37,5,"(100, 132)",JPEG
62286,Swiping Down,37,15,"(100, 176)",JPEG
62292,Swiping Right,37,17,"(100, 176)",JPEG
62293,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
62302,Swiping Left,37,16,"(100, 132)",JPEG
62305,Swiping Up,37,18,"(100, 176)",JPEG
62307,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
62308,Swiping Left,37,16,"(100, 176)",JPEG
62313,Swiping Right,37,17,"(100, 176)",JPEG
62314,Stop Sign,37,14,"(100, 176)",JPEG
62316,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
62320,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
62323,Turning Hand Counterclockwise,37,22,"(100, 176)",JPEG
62330,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
62334,Pulling Two Fingers In,37,4,"(100, 176)",JPEG
62335,Pushing Two Fingers Away,37,6,"(100, 176)",JPEG
62337,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
62342,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
62345,Rolling Hand Backward,37,7,"(100, 176)",JPEG
62347,Stop Sign,37,14,"(100, 132)",JPEG
62351,Doing other things,37,0,"(100, 176)",JPEG
62354,Pushing Hand Away,37,5,"(100, 176)",JPEG
62356,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
62357,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
62361,Thumb Up,37,20,"(100, 176)",JPEG
62363,Doing other things,37,0,"(100, 176)",JPEG
62365,Pulling Hand In,37,3,"(100, 176)",JPEG
62372,Swiping Right,37,17,"(100, 176)",JPEG
62377,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
62378,Swiping Up,37,18,"(100, 176)",JPEG
62379,Rolling Hand Forward,37,8,"(100, 176)",JPEG
62380,Rolling Hand Forward,37,8,"(100, 176)",JPEG
62382,Zooming In With Full Hand,37,23,"(100, 176)",JPEG
62385,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
62391,Turning Hand Clockwise,37,21,"(100, 176)",JPEG
62400,Pushing Two Fingers Away,37,6,"(100, 176)",JPEG
62401,Drumming Fingers,37,1,"(100, 176)",JPEG
62403,Swiping Up,37,18,"(100, 176)",JPEG
62404,Swiping Up,37,18,"(100, 176)",JPEG
62413,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
62418,Zooming In With Full Hand,37,23,"(100, 176)",JPEG
62424,Turning Hand Counterclockwise,37,22,"(100, 176)",JPEG
62428,Thumb Down,37,19,"(100, 132)",JPEG
62429,Pulling Two Fingers In,37,4,"(100, 176)",JPEG
62431,Zooming In With Full Hand,37,23,"(100, 132)",JPEG
62432,Zooming Out With Full Hand,37,25,"(100, 176)",JPEG
62433,Turning Hand Counterclockwise,37,22,"(100, 176)",JPEG
62439,Drumming Fingers,37,1,"(100, 132)",JPEG
62441,Doing other things,37,0,"(100, 176)",JPEG
62444,Pushing Two Fingers Away,37,6,"(100, 176)",JPEG
62445,Drumming Fingers,37,1,"(100, 176)",JPEG
62448,Rolling Hand Backward,37,7,"(100, 176)",JPEG
62455,Rolling Hand Forward,37,8,"(100, 176)",JPEG
62458,Swiping Right,37,17,"(100, 176)",JPEG
62462,Pushing Two Fingers Away,37,6,"(100, 132)",JPEG
62463,Rolling Hand Forward,37,8,"(100, 176)",JPEG
62464,Swiping Down,37,15,"(100, 176)",JPEG
62470,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
62475,Pushing Hand Away,37,5,"(100, 176)",JPEG
62476,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
62479,Doing other things,37,0,"(100, 132)",JPEG
62480,Pushing Two Fingers Away,37,6,"(100, 176)",JPEG
62482,Pulling Hand In,37,3,"(100, 176)",JPEG
62483,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
62484,Zooming In With Full Hand,37,23,"(100, 176)",JPEG
62485,Thumb Up,37,20,"(100, 176)",JPEG
62486,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
62487,Rolling Hand Forward,37,8,"(100, 176)",JPEG
62489,Swiping Left,37,16,"(100, 176)",JPEG
62490,Stop Sign,37,14,"(100, 176)",JPEG
62495,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
62498,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
62499,Doing other things,37,0,"(100, 176)",JPEG
62500,Swiping Up,37,18,"(100, 132)",JPEG
62504,Stop Sign,37,14,"(100, 176)",JPEG
62508,Stop Sign,37,14,"(100, 176)",JPEG
62512,Pushing Two Fingers Away,37,6,"(100, 176)",JPEG
62513,Turning Hand Counterclockwise,37,22,"(100, 176)",JPEG
62514,Doing other things,37,0,"(100, 176)",JPEG
62518,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
62519,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
62520,Doing other things,37,0,"(100, 176)",JPEG
62522,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
62524,Pushing Two Fingers Away,37,6,"(100, 176)",JPEG
62525,Pushing Hand Away,37,5,"(100, 176)",JPEG
62527,Doing other things,37,0,"(100, 132)",JPEG
62529,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
62530,Pulling Hand In,37,3,"(100, 132)",JPEG
62533,Drumming Fingers,37,1,"(100, 176)",JPEG
62534,Doing other things,37,0,"(100, 176)",JPEG
62536,Swiping Right,37,17,"(100, 176)",JPEG
62538,Stop Sign,37,14,"(100, 132)",JPEG
62539,Swiping Left,37,16,"(100, 132)",JPEG
62542,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
62547,Pulling Hand In,37,3,"(100, 176)",JPEG
62548,Zooming Out With Full Hand,37,25,"(100, 176)",JPEG
62550,Drumming Fingers,37,1,"(100, 176)",JPEG
62555,Rolling Hand Forward,37,8,"(100, 176)",JPEG
62556,Pulling Hand In,37,3,"(100, 176)",JPEG
62559,Rolling Hand Forward,37,8,"(100, 132)",JPEG
62560,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
62572,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
62582,Swiping Up,37,18,"(100, 176)",JPEG
62587,Zooming Out With Full Hand,37,25,"(100, 132)",JPEG
62588,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
62590,Pushing Two Fingers Away,37,6,"(100, 176)",JPEG
62591,Rolling Hand Forward,37,8,"(100, 132)",JPEG
62592,Shaking Hand,37,9,"(100, 176)",JPEG
62596,Pushing Hand Away,37,5,"(100, 176)",JPEG
62599,Thumb Down,37,19,"(100, 176)",JPEG
62606,Thumb Up,37,20,"(100, 176)",JPEG
62609,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
62612,Rolling Hand Forward,37,8,"(100, 176)",JPEG
62617,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
62618,Swiping Down,37,15,"(100, 176)",JPEG
62620,Pulling Two Fingers In,37,4,"(100, 176)",JPEG
62626,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
62627,Doing other things,37,0,"(100, 176)",JPEG
62628,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
62630,Drumming Fingers,37,1,"(100, 176)",JPEG
62635,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
62637,Zooming In With Full Hand,37,23,"(100, 176)",JPEG
62639,Pushing Two Fingers Away,37,6,"(100, 176)",JPEG
62643,Doing other things,37,0,"(100, 176)",JPEG
62644,Swiping Up,37,18,"(100, 176)",JPEG
62646,Doing other things,37,0,"(100, 176)",JPEG
62648,Doing other things,37,0,"(100, 176)",JPEG
62649,Zooming Out With Full Hand,37,25,"(100, 176)",JPEG
62652,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
62654,Pulling Two Fingers In,37,4,"(100, 176)",JPEG
62656,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
62657,Zooming Out With Full Hand,37,25,"(100, 176)",JPEG
62659,Shaking Hand,37,9,"(100, 176)",JPEG
62661,Doing other things,37,0,"(100, 176)",JPEG
62662,Swiping Left,37,16,"(100, 176)",JPEG
62664,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
62667,Thumb Down,37,19,"(100, 176)",JPEG
62672,Doing other things,37,0,"(100, 176)",JPEG
62675,Swiping Right,37,17,"(100, 176)",JPEG
62678,Pulling Two Fingers In,37,4,"(100, 176)",JPEG
62679,Stop Sign,37,14,"(100, 176)",JPEG
62680,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
62682,Pulling Hand In,37,3,"(100, 176)",JPEG
62690,Drumming Fingers,37,1,"(100, 132)",JPEG
62691,Turning Hand Counterclockwise,37,22,"(100, 176)",JPEG
62692,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
62693,Thumb Down,37,19,"(100, 176)",JPEG
62694,Stop Sign,37,14,"(100, 132)",JPEG
62695,Doing other things,37,0,"(100, 176)",JPEG
62697,Swiping Down,37,15,"(100, 176)",JPEG
62700,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
62703,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
62707,Rolling Hand Backward,37,7,"(100, 176)",JPEG
62712,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
62716,Rolling Hand Forward,37,8,"(100, 176)",JPEG
62727,Doing other things,37,0,"(100, 176)",JPEG
62731,Doing other things,37,0,"(100, 176)",JPEG
62734,Pulling Hand In,37,3,"(100, 176)",JPEG
62741,Rolling Hand Backward,37,7,"(100, 176)",JPEG
62742,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
62745,Shaking Hand,37,9,"(100, 176)",JPEG
62748,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
62752,Swiping Up,37,18,"(100, 176)",JPEG
62755,No gesture,37,2,"(100, 176)",JPEG
62758,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
62765,No gesture,37,2,"(100, 176)",JPEG
62773,Pushing Hand Away,37,5,"(100, 176)",JPEG
62776,Doing other things,37,0,"(100, 176)",JPEG
62778,Pushing Hand Away,37,5,"(100, 132)",JPEG
62785,Doing other things,37,0,"(100, 176)",JPEG
62786,Thumb Down,37,19,"(100, 176)",JPEG
62793,Shaking Hand,37,9,"(100, 176)",JPEG
62797,Pushing Hand Away,37,5,"(100, 176)",JPEG
62807,Thumb Down,37,19,"(100, 132)",JPEG
62809,Turning Hand Counterclockwise,37,22,"(100, 176)",JPEG
62815,Drumming Fingers,37,1,"(100, 132)",JPEG
62818,Swiping Left,37,16,"(100, 176)",JPEG
62821,Swiping Left,37,16,"(100, 176)",JPEG
62822,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
62823,Swiping Down,37,15,"(100, 176)",JPEG
62832,Pushing Two Fingers Away,37,6,"(100, 176)",JPEG
62838,Pushing Hand Away,37,5,"(100, 176)",JPEG
62841,Pushing Two Fingers Away,37,6,"(100, 176)",JPEG
62842,Swiping Left,37,16,"(100, 176)",JPEG
62845,Thumb Down,37,19,"(100, 176)",JPEG
62852,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
62855,Turning Hand Counterclockwise,37,22,"(100, 176)",JPEG
62856,Turning Hand Counterclockwise,37,22,"(100, 176)",JPEG
62860,Stop Sign,37,14,"(100, 176)",JPEG
62862,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
62864,Shaking Hand,37,9,"(100, 132)",JPEG
62866,Stop Sign,37,14,"(100, 176)",JPEG
62867,Drumming Fingers,37,1,"(100, 176)",JPEG
62868,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
62871,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
62872,Doing other things,37,0,"(100, 176)",JPEG
62875,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
62876,Stop Sign,37,14,"(100, 176)",JPEG
62877,Pushing Two Fingers Away,37,6,"(100, 176)",JPEG
62878,Pulling Two Fingers In,37,4,"(100, 176)",JPEG
62879,Pushing Two Fingers Away,37,6,"(100, 176)",JPEG
62886,Doing other things,37,0,"(100, 176)",JPEG
62887,Doing other things,37,0,"(100, 176)",JPEG
62891,Zooming In With Full Hand,37,23,"(100, 176)",JPEG
62892,Zooming In With Full Hand,37,23,"(100, 176)",JPEG
62899,Swiping Left,37,16,"(100, 176)",JPEG
62901,Turning Hand Counterclockwise,37,22,"(100, 176)",JPEG
62903,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
62905,Doing other things,37,0,"(100, 176)",JPEG
62906,Rolling Hand Backward,37,7,"(100, 176)",JPEG
62914,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
62917,Rolling Hand Backward,37,7,"(100, 132)",JPEG
62918,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
62923,Thumb Up,37,20,"(100, 132)",JPEG
62927,Swiping Left,37,16,"(100, 176)",JPEG
62929,Turning Hand Counterclockwise,37,22,"(100, 176)",JPEG
62931,Pulling Hand In,37,3,"(100, 176)",JPEG
62932,Rolling Hand Forward,37,8,"(100, 176)",JPEG
62935,Pushing Hand Away,37,5,"(100, 176)",JPEG
62937,Doing other things,37,0,"(100, 176)",JPEG
62940,Zooming In With Full Hand,37,23,"(100, 132)",JPEG
62945,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
62948,Doing other things,37,0,"(100, 176)",JPEG
62951,Doing other things,37,0,"(100, 176)",JPEG
62953,Pulling Hand In,37,3,"(100, 176)",JPEG
62956,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
62961,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
62963,Zooming Out With Full Hand,37,25,"(100, 176)",JPEG
62964,Swiping Down,37,15,"(100, 176)",JPEG
62965,Swiping Left,37,16,"(100, 176)",JPEG
62966,Swiping Up,37,18,"(100, 176)",JPEG
62975,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
62984,Pulling Two Fingers In,37,4,"(100, 176)",JPEG
62988,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
62989,Pushing Hand Away,37,5,"(100, 176)",JPEG
62993,Turning Hand Clockwise,37,21,"(100, 176)",JPEG
63000,Doing other things,37,0,"(100, 176)",JPEG
63001,Pushing Two Fingers Away,37,6,"(100, 176)",JPEG
63004,Doing other things,37,0,"(100, 176)",JPEG
63008,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
63012,No gesture,37,2,"(100, 132)",JPEG
63015,Pushing Hand Away,37,5,"(100, 176)",JPEG
63026,Rolling Hand Backward,37,7,"(100, 176)",JPEG
63028,Swiping Down,37,15,"(100, 176)",JPEG
63029,Doing other things,37,0,"(100, 176)",JPEG
63035,Pulling Two Fingers In,37,4,"(100, 176)",JPEG
63042,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
63043,Pulling Hand In,37,3,"(100, 176)",JPEG
63044,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
63048,Pushing Hand Away,37,5,"(100, 132)",JPEG
63049,Drumming Fingers,37,1,"(100, 176)",JPEG
63050,Thumb Up,37,20,"(100, 176)",JPEG
63051,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
63052,Swiping Left,37,16,"(100, 176)",JPEG
63056,Turning Hand Counterclockwise,37,22,"(100, 132)",JPEG
63059,Doing other things,37,0,"(100, 176)",JPEG
63061,Rolling Hand Backward,37,7,"(100, 176)",JPEG
63067,Swiping Up,37,18,"(100, 176)",JPEG
63068,Swiping Right,37,17,"(100, 176)",JPEG
63070,Swiping Right,37,17,"(100, 176)",JPEG
63087,Thumb Up,37,20,"(100, 176)",JPEG
63089,Thumb Up,37,20,"(100, 176)",JPEG
63092,Zooming In With Full Hand,37,23,"(100, 176)",JPEG
63093,Pushing Two Fingers Away,37,6,"(100, 132)",JPEG
63095,Zooming Out With Full Hand,37,25,"(100, 176)",JPEG
63105,Rolling Hand Backward,37,7,"(100, 176)",JPEG
63106,Turning Hand Clockwise,37,21,"(100, 176)",JPEG
63108,Doing other things,37,0,"(100, 176)",JPEG
63109,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
63114,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
